id; s_m; d_m; x_m; y_m; d_right; d_left; psi_rad; kappa_radpm; vx_mps; ax_mps2
0;0.00000000;0.00000000;-26.49817533;-3.79233882;0.61270630;2.50766173;3.02171969;-0.46174127;4.88210622;0.90227275
1;0.09994563;0.00000000;-26.59706151;-3.77813541;0.63019123;2.49746511;2.97642900;-0.44495149;4.90054258;1.22150952
2;0.19989125;0.00000000;-26.69528876;-3.75953626;0.64613655;2.48051825;2.93276212;-0.42868622;4.92539203;1.50650915
3;0.29983688;0.00000000;-26.79255859;-3.73676108;0.67260025;2.47178182;2.89066162;-0.41425961;4.95586770;1.73057792
4;0.39978251;0.00000000;-26.88887497;-3.70995818;0.70852835;2.44827284;2.84992126;-0.40087746;4.99064645;1.91924012
5;0.49972813;0.00000000;-26.98397833;-3.67933772;0.75258147;2.42202347;2.81049262;-0.38844274;5.02893541;2.07844117
6;0.59967376;0.00000000;-27.07787394;-3.64502933;0.79435241;2.38819014;2.77225343;-0.37667265;5.07007431;2.21800966
7;0.69961939;0.00000000;-27.17036404;-3.60722989;0.83282734;2.35004986;2.73517154;-0.36563545;5.11361069;2.33790576
8;0.79956501;0.00000000;-27.26145510;-3.56605622;0.86802823;2.31905535;2.69914663;-0.35518560;5.15910275;2.44336466
9;0.89951064;0.00000000;-27.35098841;-3.52169439;0.89993052;2.29546551;2.66415742;-0.34519041;5.20622209;2.53891834
10;0.99945627;0.00000000;-27.43897308;-3.47425141;0.92859038;2.27942124;2.63013002;-0.33567994;5.25473653;2.62437521
11;1.09940190;0.00000000;-27.52528528;-3.42390179;0.95402728;2.24820522;2.59704353;-0.32658127;5.30441756;2.70226092
12;1.19934752;0.00000000;-27.60993691;-3.37074391;0.98076818;2.19857663;2.56483598;-0.31787935;5.35509141;2.77331212
13;1.29929315;0.00000000;-27.69283138;-3.31494099;1.01373616;2.14897551;2.53349230;-0.30947754;5.40660381;2.84054563
14;1.39923878;0.00000000;-27.77398388;-3.25658395;1.05240905;2.10573798;2.50296262;-0.30141745;5.45886115;2.90281319
15;1.49918440;0.00000000;-27.85332053;-3.19582504;1.09067853;2.06925485;2.47323345;-0.29360628;5.51175217;2.96297227
16;1.59913003;0.00000000;-27.93085954;-3.13274858;1.12697653;2.03982795;2.44426366;-0.28607953;5.56522095;3.01990363
17;1.69907566;0.00000000;-28.00654614;-3.06749604;1.15753257;2.01773258;2.41604240;-0.27875035;5.61919359;3.07629886
18;1.79902128;0.00000000;-28.08040149;-3.00014576;1.19314697;1.99218597;2.38853558;-0.27166677;5.67364625;3.13053340
19;1.89896691;0.00000000;-28.15238673;-2.93082894;1.23340505;1.94934118;2.36173296;-0.26475847;5.72852756;3.18481739
20;1.99891254;0.00000000;-28.22252582;-2.85961826;1.27068102;1.88371998;2.33560568;-0.25805533;5.78382617;3.23804425
21;2.09885816;0.00000000;-28.29079320;-2.78663511;1.30613180;1.82329916;2.31014590;-0.25148592;5.83951213;3.29253027
22;2.19880379;0.00000000;-28.35721567;-2.71194683;1.33973347;1.76857659;2.28532982;-0.24509460;5.89559581;3.34662087
23;2.29874942;0.00000000;-28.42177884;-2.63566568;1.37716688;1.72009404;2.26114938;-0.23883507;5.95205932;3.40183258
24;2.39869504;0.00000000;-28.48451198;-2.55785379;1.41853705;1.67834991;2.23758365;-0.23273078;6.00891061;3.45720446
25;2.49864067;0.00000000;-28.54540991;-2.47861465;1.46353010;1.64383675;2.21462285;-0.22678414;6.06614141;3.51252575
26;2.59858630;0.00000000;-28.60450404;-2.39800493;1.51186210;1.61696952;2.19224716;-0.22096911;6.12374027;3.56864566
27;2.69853193;0.00000000;-28.66179641;-2.31612000;1.56323696;1.59809777;2.17044783;-0.21529714;6.18170979;3.62500800
28;2.79847755;0.00000000;-28.71732027;-2.23301122;1.61131599;1.58311182;2.14920740;-0.20973767;6.24004353;3.68267631
29;2.89842318;0.00000000;-28.77108373;-2.14876636;1.63649305;1.52964635;2.12851936;-0.20428475;6.29875210;3.74177580
30;2.99836881;0.00000000;-28.82312167;-2.06343205;1.66536406;1.47723853;2.10836949;-0.19892769;6.35784762;3.80263419
31;3.09831443;0.00000000;-28.87344757;-1.97708891;1.69777308;1.42667887;2.08875219;-0.19366293;6.41734678;3.86530358
32;3.19826006;0.00000000;-28.92209772;-1.88977915;1.73356421;1.37791680;2.06965525;-0.18847984;6.47726640;3.93014131
33;3.29820569;0.00000000;-28.96909013;-1.80157671;1.77256006;1.33363685;2.05107391;-0.18337609;6.53762808;3.99717154
34;3.39815131;0.00000000;-29.01446228;-1.71251975;1.81459333;1.29104312;2.03299765;-0.17834215;6.59845289;4.06674070
35;3.49809694;0.00000000;-29.05823612;-1.62267587;1.85851018;1.25667287;2.01542256;-0.17337369;6.65976624;4.13898657
36;3.59804257;0.00000000;-29.10045008;-1.53207954;1.90089819;1.23117185;1.99833979;-0.16846458;6.72159458;4.21414047
37;3.69798819;0.00000000;-29.14112959;-1.44079226;1.94177186;1.21506198;1.98174597;-0.16361170;6.78396665;4.29231507
38;3.79793382;0.00000000;-29.18031379;-1.34884527;1.98075951;1.20867247;1.96563357;-0.15880908;6.84691169;4.37376782
39;3.89787945;0.00000000;-29.21803113;-1.25629416;2.01832799;1.18211398;1.94999977;-0.15405303;6.91046146;4.45866738
40;3.99782507;0.00000000;-29.25432134;-1.16316734;2.05450930;1.14595938;1.93483830;-0.14933957;6.97464883;4.54721203
