id; s_m; d_m; x_m; y_m; d_right; d_left; psi_rad; kappa_radpm; vx_mps; ax_mps2
863;86.29283143;0.00000000;28.07577521;35.51459426;2.56720105;0.61511265;-2.53495118;0.01252306;11.03184681;2.92885948
864;86.39282312;0.00000000;27.99366118;35.45753607;2.57091529;0.62046780;-2.53368711;0.01276040;11.05836187;2.91287114
865;86.49281481;0.00000000;27.91162016;35.40037325;2.55366774;0.62893936;-2.53239919;0.01300449;11.08466928;2.89700263
866;86.59280651;0.00000000;27.82965336;35.34310366;2.53911632;0.64644958;-2.53108609;0.01325968;11.11077160;2.88125255
867;86.69279820;0.00000000;27.74776270;35.28572555;2.52857057;0.65333691;-2.52974753;0.01351178;11.13667132;2.86561950
868;86.79278989;0.00000000;27.66594952;35.22823677;2.52208325;0.64171495;-2.52838411;0.01375877;11.16237092;2.85010213
869;86.89278159;0.00000000;27.58421575;35.17063566;2.51968819;0.63496594;-2.52699599;0.01400649;11.18787279;2.83469909
870;86.99277328;0.00000000;27.50256253;35.11291999;2.52139954;0.64372682;-2.52558302;0.01425536;11.21317931;2.81940907
871;87.09276497;0.00000000;27.42099179;35.05508808;2.52147964;0.63058843;-2.52414518;0.01450314;11.23829281;2.80423078
872;87.19275667;0.00000000;27.33950486;34.99713784;2.50697001;0.62615233;-2.52268268;0.01474936;11.26321556;2.78916296
873;87.29274836;0.00000000;27.25810359;34.93906755;2.49653121;0.62777167;-2.52119556;0.01499526;11.28794982;2.77420435
874;87.39274005;0.00000000;27.17678939;34.88087522;2.49021688;0.63962579;-2.51968389;0.01524055;11.31249777;2.75935373
875;87.49273175;0.00000000;27.09556408;34.82255912;2.48806090;0.65577675;-2.51814771;0.01548532;11.33686159;2.74460990
876;87.59272344;0.00000000;27.01442906;34.76411724;2.49007653;0.67178049;-2.51658711;0.01572929;11.36104340;2.72997167
877;87.69271513;0.00000000;26.93338614;34.70554789;2.49469714;0.69731325;-2.51500213;0.01597264;11.38504528;2.71543789
878;87.79270683;0.00000000;26.85243679;34.64684912;2.47895173;0.71426707;-2.51339288;0.01621506;11.40886929;2.70100742
879;87.89269852;0.00000000;26.77158279;34.58801923;2.46336716;0.71922574;-2.51175940;0.01645695;11.43251745;2.68667912
880;87.99269022;0.00000000;26.69082564;34.52905632;2.44794582;0.73466955;-2.51010178;0.01669806;11.45599172;2.67245190
881;88.09268191;0.00000000;26.61016711;34.46995870;2.43269012;0.74994797;-2.50842007;0.01693860;11.47929407;2.65832466
882;88.19267360;0.00000000;26.52960874;34.41072452;2.41760245;0.76505851;-2.50671437;0.01717832;11.50242640;2.64429635
883;88.29266530;0.00000000;26.44915227;34.35135207;2.40268522;0.77999869;-2.50498471;0.01741752;11.52539060;2.63036590
884;88.39265699;0.00000000;26.36879930;34.29183958;2.38794080;0.79476606;-2.50323118;0.01765597;11.54818851;2.61653230
885;88.49264868;0.00000000;26.28855155;34.23218533;2.37337158;0.80935816;-2.50145381;0.01789394;11.57082196;2.60279451
886;88.59264038;0.00000000;26.20841064;34.17238758;2.35897993;0.82377254;-2.49965271;0.01813119;11.59329274;2.58915154
