id; s_m; d_m; x_m; y_m; d_right; d_left; psi_rad; kappa_radpm; vx_mps; ax_mps2
0;0.00000000;0.00000000;-21.56081013;-4.64764853;1.44777709;1.65282532;3.11142322;-0.20130190;0.00000000;0.00000000
1;0.10000000;0.00000000;-21.66073342;-4.64463299;1.44476132;1.65584065;3.09129303;-0.29827916;0.00000000;0.00000000
2;0.20000000;0.00000000;-21.76045153;-4.63759817;1.44251126;1.66287901;3.05176739;-0.39345018;0.00000000;0.00000000
3;0.30000000;0.00000000;-21.85981989;-4.62670174;1.44330943;1.67378629;3.01260300;-0.38761490;0.00000000;0.00000000
4;0.40000000;0.00000000;-21.95867633;-4.61188646;1.44707455;1.68862384;2.97424441;-0.38151658;0.00000000;0.00000000
5;0.50000000;0.00000000;-22.05691280;-4.59340720;1.45401233;1.68306526;2.93629968;-0.36764681;0.00000000;0.00000000
6;0.60000000;0.00000000;-22.15435608;-4.57114076;1.46353747;1.67824231;2.90071505;-0.33813530;0.00000000;0.00000000
7;0.70000000;0.00000000;-22.25102951;-4.54572300;1.46736895;1.68260422;2.86867262;-0.31845811;0.00000000;0.00000000
8;0.80000000;0.00000000;-22.34684689;-4.51726174;1.45910578;1.69599396;2.83702343;-0.31482044;0.00000000;0.00000000
9;0.90000000;0.00000000;-22.44171421;-4.48578130;1.45450073;1.71819061;2.80570853;-0.31580584;0.00000000;0.00000000
10;1.00000000;0.00000000;-22.53556151;-4.45137907;1.45366350;1.73512618;2.77386226;-0.32228164;0.00000000;0.00000000
11;1.10000000;0.00000000;-22.62822887;-4.41392570;1.45642474;1.73191633;2.74125220;-0.30363883;0.00000000;0.00000000
12;1.20000000;0.00000000;-22.71964193;-4.37347723;1.46278640;1.71651899;2.71313449;-0.27039145;0.00000000;0.00000000
13;1.30000000;0.00000000;-22.81006885;-4.33086916;1.47356034;1.69804691;2.68717391;-0.29743716;0.00000000;0.00000000
14;1.40000000;0.00000000;-22.89926426;-4.28572875;1.48018784;1.68811678;2.65364706;-0.33642452;0.00000000;0.00000000
15;1.50000000;0.00000000;-22.98663866;-4.23715436;1.46639984;1.68795931;2.61988901;-0.29232967;0.00000000;0.00000000
16;1.60000000;0.00000000;-23.07258286;-4.18610068;1.45648691;1.69593424;2.59518113;-0.25188961;0.00000000;0.00000000
17;1.70000000;0.00000000;-23.15744766;-4.13327197;1.45132052;1.69605969;2.56951109;-0.27958284;0.00000000;0.00000000
18;1.80000000;0.00000000;-23.24064758;-4.07788225;1.44997627;1.68501428;2.53926456;-0.29381456;0.00000000;0.00000000
19;1.90000000;0.00000000;-23.32215762;-4.02002399;1.45252804;1.67473034;2.51074818;-0.27093450;0.00000000;0.00000000
20;2.00000000;0.00000000;-23.40206961;-3.95997816;1.45923457;1.67308428;2.48507766;-0.24395135;0.00000000;0.00000000
21;2.10000000;0.00000000;-23.48050860;-3.89800889;1.47031873;1.67981820;2.46195791;-0.25803054;0.00000000;0.00000000
22;2.20000000;0.00000000;-23.55755838;-3.83433430;1.47976005;1.69460753;2.43347155;-0.27156787;0.00000000;0.00000000
23;2.30000000;0.00000000;-23.63234385;-3.76799738;1.48572707;1.71598919;2.40764433;-0.21434985;0.00000000;0.00000000
24;2.40000000;0.00000000;-23.70601284;-3.70042048;1.49003089;1.69967502;2.39060158;-0.16537572;0.00000000;0.00000000
25;2.50000000;0.00000000;-23.77849526;-3.63157245;1.49259916;1.69086457;2.37456919;-0.19867637;0.00000000;0.00000000
26;2.60000000;0.00000000;-23.84995902;-3.56166936;1.49370234;1.68940558;2.35086631;-0.24485479;0.00000000;0.00000000
27;2.70000000;0.00000000;-23.91908875;-3.48947270;1.49759841;1.69157303;2.32559823;-0.21848214;0.00000000;0.00000000
28;2.80000000;0.00000000;-23.98692974;-3.41604973;1.50636130;1.67932154;2.30716988;-0.20910518;0.00000000;0.00000000
29;2.90000000;0.00000000;-24.05335539;-3.34135098;1.51977844;1.66252212;2.28377719;-0.24473264;0.00000000;0.00000000
30;3.00000000;0.00000000;-24.11767883;-3.26484666;1.53687439;1.65437817;2.25822335;-0.21909862;0.00000000;0.00000000
31;3.10000000;0.00000000;-24.18020558;-3.18684774;1.53388084;1.65458842;2.23995747;-0.17172603;0.00000000;0.00000000
32;3.20000000;0.00000000;-24.24169924;-3.10803539;1.52934570;1.66213488;2.22387814;-0.17485688;0.00000000;0.00000000
33;3.30000000;0.00000000;-24.30168511;-3.02806730;1.52943865;1.64769457;2.20498609;-0.22434810;0.00000000;0.00000000
34;3.40000000;0.00000000;-24.36015987;-2.94698532;1.53328715;1.63120566;2.17900852;-0.23402890;0.00000000;0.00000000
35;3.50000000;0.00000000;-24.41591346;-2.86400765;1.53509660;1.62403707;2.15818031;-0.16257543;0.00000000;0.00000000
36;3.60000000;0.00000000;-24.47096109;-2.78056051;1.54255013;1.62385351;2.14649344;-0.15576376;0.00000000;0.00000000
37;3.70000000;0.00000000;-24.52475858;-2.69630485;1.55493277;1.63129478;2.12702756;-0.20537410;0.00000000;0.00000000
38;3.80000000;0.00000000;-24.57651108;-2.61078732;1.57122778;1.62855884;2.10541862;-0.18982513;0.00000000;0.00000000
39;3.90000000;0.00000000;-24.62661816;-2.52428631;1.57565895;1.62954873;2.08906254;-0.14866328;0.00000000;0.00000000
40;4.00000000;0.00000000;-24.67554992;-2.43711478;1.57787508;1.63363561;2.07568596;-0.13396061;0.00000000;0.00000000
41;4.10000000;0.00000000;-24.72332560;-2.34930357;1.58296173;1.62113029;2.06227042;-0.14640308;0.00000000;0.00000000
42;4.20000000;0.00000000;-24.76990140;-2.26085015;1.58927432;1.61608897;2.04640535;-0.15422235;0.00000000;0.00000000
43;4.30000000;0.00000000;-24.81486821;-2.17156558;1.60002197;1.59663949;2.03142594;-0.13016741;0.00000000;0.00000000
44;4.40000000;0.00000000;-24.85877451;-2.08175470;1.61103212;1.56666134;2.02037186;-0.11982368;0.00000000;0.00000000
45;4.50000000;0.00000000;-24.90175630;-1.99149845;1.61474740;1.54359495;2.00746121;-0.15502673;0.00000000;0.00000000
46;4.60000000;0.00000000;-24.94332792;-1.90058664;1.61776663;1.52828084;1.98936652;-0.17715692;0.00000000;0.00000000
47;4.70000000;0.00000000;-24.98301320;-1.80884068;1.61880363;1.51622833;1.97202982;-0.14179371;0.00000000;0.00000000
48;4.80000000;0.00000000;-25.02140906;-1.71654064;1.62460057;1.51127498;1.96100778;-0.09439752;0.00000000;0.00000000
49;4.90000000;0.00000000;-25.05906486;-1.62393606;1.63255575;1.51372440;1.95315032;-0.08524349;0.00000000;0.00000000
50;5.00000000;0.00000000;-25.09600570;-1.53104370;1.63106461;1.51658712;1.94395908;-0.13370754;0.00000000;0.00000000
51;5.10000000;0.00000000;-25.13195127;-1.43776681;1.62993168;1.52186476;1.92640881;-0.16404601;0.00000000;0.00000000
52;5.20000000;0.00000000;-25.16560976;-1.34363473;1.63248576;1.53606402;1.91114988;-0.13904909;0.00000000;0.00000000
53;5.30000000;0.00000000;-25.19869417;-1.24929927;1.64053165;1.52928656;1.89859900;-0.12151379;0.00000000;0.00000000
54;5.40000000;0.00000000;-25.22997892;-1.15435349;1.63373971;1.51663469;1.88684712;-0.08644245;0.00000000;0.00000000
55;5.50000000;0.00000000;-25.26083716;-1.05926665;1.61774391;1.51095592;1.88131051;-0.05443847;0.00000000;0.00000000
56;5.60000000;0.00000000;-25.29106893;-0.96397941;1.60716014;1.51253741;1.87595942;-0.06215612;0.00000000;0.00000000
